num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/episode_len_min,env_runners/time_between_sampling,env_runners/episode_len_mean,env_runners/env_step_timer,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/env_reset_timer,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_max,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_returns_mean/default_policy,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/num_trainable_parameters,learners/default_policy/weights_seq_no,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_kl_coeff,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate
1,45056,617.7796307079145,False,11,40149_00000,2025-05-17_14-54-31,1747461271,6.624406576156616,59.777920722961426,1464251,localhost.localdomain,10.139.239.36,59.777920722961426,11,4.382457824103437,2.1198027910370036e-05,4.3823042648258115,0.5324652924765544,3.841089913956121,0.0016866881534509386,0.0004074410244356841,3791,1,0.4160900094326352,1.125,2.396228571304279e-05,29097,50.98125000000001,10.0,45056,0.00013909503468312323,0.08427875468662718,0.7822365358799442,0.7822365358799442,2,6.350576998943091e-05,4096,51.2,50.0,617.7796307079145,8,0,0,11.455555555555556,14.800000000000002,4096,0.00019631340024133786,5.789154370913599e-05,50.98125000000001,45056,4096,45056,50.98125000000001,-2.3841858e-07,0.8738735,0.00012463122,2547.4094,128.0,10.0,0.0003,1.0,0.33638385,236672,134148.0,11.0,-0.9589977,9.041059,0.0,2228608,0.22500000894069672,14586761,2228608,5422.751672501195,0.0,4096.0,236672,134148.0,119222301,0.0,0.14287051779695886,1.5286439630815045e-05,9.099200590939178e-05,9.295977023709293e-06,1.0064879044321318e-06,1.574505075599808e-05,2.9511266681657913e-05,8.740416787092035e-06,3.094858478064258e-06,1.7972357360548925e-05,4.16383365434401e-06,1.8747925813644244e-06,1.7857884037891755e-05,0.00016792220845794972,0.006002611964393312,5.561645029244257e-06,0.030819666199656072,0.01781041971625349,0.04694910857611598,0.040593674844804487
1,49152,633.6471508959802,False,12,40149_00000,2025-05-17_14-54-38,1747461278,6.454269886016846,66.23219060897827,1464251,localhost.localdomain,10.139.239.36,66.23219060897827,12,4.4031325130216645,2.106749761118255e-05,4.402978579367675,0.5354188103420793,3.8586954960163276,0.0016873314820803206,0.00040574048398411833,3832,1,0.45332735698483495,1.125,2.3634163068606345e-05,32929,51.00625000000001,11.0,49152,0.00013909503468312323,0.08513081766585236,0.719473137668047,0.719473137668047,2,6.244486185019539e-05,4096,51.2,51.0,633.6471508959802,8,0,0,11.255555555555555,14.800000000000002,4096,0.00019422529753484487,5.715323139690415e-05,51.00625000000001,49152,4096,49152,51.00625000000001,-1.1920929e-07,0.44358385,0.004004685,2569.8064,128.0,10.0,0.0003,1.0,0.26483658,238080,134148.0,12.0,-0.982466,9.018436,0.0,2466688,0.11250000447034836,14755380,2466688,5424.355196473032,0.0,4096.0,238080,134148.0,133977681,0.0,0.14306073535420988,1.5081132512344857e-05,9.009012677450799e-05,9.219095051495374e-06,9.956846584011445e-07,1.5601312026319715e-05,2.9140336039160523e-05,8.610192663985742e-06,3.0606529985824924e-06,1.779886317625357e-05,4.1241797160018965e-06,1.85237653791057e-06,1.7856285423199476e-05,0.00016790716208319492,0.00602403441458364,5.5599376428477935e-06,0.030905535961384945,0.01781582502242138,0.04698020523262718,0.040640070750274516
1,53248,629.4332955071824,False,13,40149_00000,2025-05-17_14-54-44,1747461284,6.499362945556641,72.73155355453491,1464251,localhost.localdomain,10.139.239.36,72.73155355453491,13,4.4240520415218825,2.0952993332431953e-05,4.423897753064282,0.5383991746689734,3.876502358706551,0.0016884742276081174,0.0003604095836635679,3882,1,0.4907384147001417,1.0,2.3418114637969905e-05,36811,51.0,12.0,53248,0.00013909503468312323,0.08601471252673185,0.6708461206352185,0.6708461206352185,1,6.17949768307741e-05,4096,51.0,51.0,629.4332955071824,8,0,0,10.499999999999998,14.800000000000002,4096,0.00019291153155724712,5.6757599999215194e-05,51.0,53248,4096,53248,51.0,-1.1920929e-07,0.1576144,0.007204342,2578.2007,128.0,10.0,0.0003,1.0,0.1837592,239488,134148.0,13.0,-0.9839162,9.016893,0.0,2706176,0.11250000447034836,14934322,2706176,5426.182574798182,0.0,4096.0,239488,134148.0,148912003,0.0,0.1432780366694345,1.4941746919570408e-05,8.949870123351164e-05,9.176192995480174e-06,9.902404360439305e-07,1.5514787190207696e-05,2.8896342014889157e-05,8.54532861295124e-06,3.040384088798173e-06,1.770645671280161e-05,4.097387140963113e-06,1.841370747541261e-06,1.7854720386682458e-05,0.000167891226512936,0.0060461191256683715,5.55811004715962e-06,0.031008183711856638,0.017822013739505548,0.04701373172185539,0.040692886617545915
1,57344,635.7469286457008,False,14,40149_00000,2025-05-17_14-54-51,1747461291,6.435333490371704,79.16688704490662,1464251,localhost.localdomain,10.139.239.36,79.16688704490662,14,4.444122330087035,2.0849163854713617e-05,4.4439675267637675,0.541805511852183,3.8930372061094696,0.001688596465820113,0.0003524592721078079,3961,1,0.5278660705197596,1.0,2.336719512492063e-05,40772,51.0,13.0,57344,0.00013909503468312323,0.08690798299366326,0.6316680632188001,0.6316680632188001,1,6.166886543780304e-05,4096,51.0,51.0,635.7469286457008,8,0,0,11.28888888888889,14.800000000000002,4096,0.00019297726907505644,5.683354402304499e-05,51.0,57344,4096,57344,51.0,0.0,0.22353412,0.0060129277,2622.6057,128.0,10.0,0.0003,1.0,0.1145404,241792,134148.0,14.0,-0.99857825,9.002098,0.0,2947968,0.11250000447034836,15223451,2947968,5428.236870037183,0.0,4096.0,241792,134148.0,164135454,0.0,0.14350568571741773,1.4920183992296423e-05,8.950684778567347e-05,9.189477965823614e-06,9.936090616369932e-07,1.5541253517195303e-05,2.8858481677452096e-05,8.56123160049962e-06,3.044752423115828e-06,1.773254063767417e-05,4.102706835593791e-06,1.8452891546101176e-06,1.7853882729259568e-05,0.00016787392013551525,0.006068882117885917,5.556142709834596e-06,0.03111090408472121,0.017828975052849347,0.04704961362508417,0.04075215821520089
1,61440,608.9852009905383,False,15,40149_00000,2025-05-17_14-54-58,1747461298,6.718361139297485,85.8852481842041,1464251,localhost.localdomain,10.139.239.36,85.8852481842041,15,4.466821739846063,2.0730941820864305e-05,4.466666482716571,0.5458472657042299,3.911573429298091,0.0016927707406855612,0.0003552601774572395,4019,1,0.56443739828824,1.0,2.2995773674328232e-05,44791,51.0,14.0,61440,0.00013909503468312323,0.08781709049178478,0.6001948818993397,0.6001948818993397,1,6.66038230887735e-05,4096,51.0,51.0,608.9852009905383,8,0,0,11.233333333333336,14.800000000000002,4096,0.00019024120852012194,5.580187967593121e-05,51.0,61440,4096,61440,51.0,0.0,0.09639426,0.0014824243,2623.4395,128.0,10.0,0.0003,1.0,0.08802591,243456,134148.0,15.0,-0.98908526,9.011082,0.0,3191424,0.05625000223517418,15434730,3191424,5430.518961113923,0.0,4096.0,243456,134148.0,179570184,0.0,0.14376072585067545,1.4688862591097914e-05,8.837601678826131e-05,9.067965631167813e-06,9.747296121854242e-07,1.5321377735928912e-05,2.845759199668132e-05,8.364501071038473e-06,3.000179042106344e-06,1.749678249746877e-05,4.041936456505164e-06,1.8133396986124521e-06,1.78530887532428e-05,0.00016785552845851158,0.00609236739984452,5.554059609789084e-06,0.031230438131855307,0.01783670603115057,0.04708798353027547,0.04081798725714323
1,65536,628.2174967760673,False,16,40149_00000,2025-05-17_14-55-04,1747461304,6.512941122055054,92.39818930625916,1464251,localhost.localdomain,10.139.239.36,92.39818930625916,16,4.487234240286903,2.061059231975395e-05,4.487078554928989,0.5490900174080354,3.9286171264656566,0.0016950216635971981,0.0003500147577142343,4061,1,0.6006031254351174,1.0,2.3158912623941534e-05,48852,51.0,15.0,65536,0.00013909503468312323,0.0887795102668954,0.5751497317180175,0.5751497317180175,1,6.570964798078515e-05,4096,51.0,51.0,628.2174967760673,8,0,0,11.966666666666667,14.800000000000002,4096,0.00019205662495054603,5.6513278433470974e-05,51.0,65536,4096,65536,51.0,-1.1920929e-07,0.05093723,0.015021262,2623.0469,128.0,10.0,0.0003,1.0,0.023938673,244736,134148.0,16.0,-0.981844,9.019,0.0,3436160,0.05625000223517418,15596184,3436160,5433.028286682125,0.0,4096.0,244736,134148.0,195166368,0.0,0.1440263518083043,1.4803034493520303e-05,8.914942099445856e-05,9.157872004647893e-06,9.862926582961922e-07,1.5484804307381303e-05,2.868913064141296e-05,8.497322694297707e-06,3.030897272108913e-06,1.7666460433401946e-05,4.086863623423994e-06,1.8390753182333965e-06,1.7852361661967597e-05,0.00016783711781357338,0.006116498576958514,5.551879359250237e-06,0.03135014472054226,0.017845283387280253,0.047128783229104514,0.040890293141925084
1,69632,616.6711503870075,False,17,40149_00000,2025-05-17_14-55-11,1747461311,6.634359359741211,99.03254866600037,1464251,localhost.localdomain,10.139.239.36,99.03254866600037,17,4.508661206343309,2.049194573538533e-05,4.5085050769995245,0.5531957122542213,3.945814872480402,0.0016946426080655923,0.0003516438046062831,4085,1,0.6359007173431259,1.0,2.281153877343039e-05,52937,51.0,16.0,69632,0.00013909503468312323,0.08969679610474025,0.5557843110042507,0.5557843110042507,1,6.352035337433617e-05,4096,51.0,51.0,616.6711503870075,8,0,0,10.78,14.800000000000002,4096,0.00018932633064220602,5.549529918219106e-05,51.0,69632,4096,69632,51.0,-1.1920929e-07,0.018256893,0.0026554312,2627.6914,128.0,10.0,0.0003,1.0,0.0082698325,245504,134148.0,17.0,-1.0011778,8.998972,0.0,3681664,0.02812500111758709,15691158,3681664,5435.762473842852,0.0,4096.0,245504,134148.0,210857526,0.0,0.14430297655949242,1.459104260858031e-05,8.799955106775804e-05,9.032262362768539e-06,9.69530361497262e-07,1.5264793476775118e-05,2.8290976336664593e-05,8.307323373135075e-06,2.9867259623377888e-06,1.7417575928882787e-05,4.025044526613072e-06,1.8082224927135886e-06,1.785177040721733e-05,0.00016781787693224121,0.006141436379689681,5.549582107042099e-06,0.03146975332903911,0.017854600378287826,0.047172070004607485,0.040969609105184907
1,73728,585.641840724815,False,18,40149_00000,2025-05-17_14-55-18,1747461318,6.987401723861694,106.01995038986206,1464251,localhost.localdomain,10.139.239.36,106.01995038986206,18,4.5334042449594785,2.0377095648375757e-05,4.533247618659467,0.5589067285810863,3.964729704345809,0.0016946682925916665,0.00036411846667760983,4089,1,0.6705163306503161,1.0,2.301462951524808e-05,57026,51.0,17.0,73728,0.00013909503468312323,0.09063392301273353,0.5416145580277174,0.5416145580277174,1,6.330584046186981e-05,4096,51.0,51.0,585.641840724815,8,0,0,11.06,14.800000000000002,4096,0.00019139640429750214,5.6252282250151524e-05,51.0,73728,4096,73728,51.0,-1.1920929e-07,0.13338453,0.0001824837,2623.1855,128.0,10.0,0.0003,1.0,0.004344486,245632,134148.0,18.0,-0.9912608,9.008743,0.0,3927296,0.014062500558793545,15707015,3927296,5438.717174431696,0.0,4096.0,245632,134148.0,226564541,0.0,0.14460636475047128,1.4742294411683515e-05,8.886072394056133e-05,9.135103866827807e-06,9.850640111872772e-07,1.5441684941133938e-05,2.856934972726903e-05,8.438526943352779e-06,3.0214574974761584e-06,1.7615326868751294e-05,4.076783096971691e-06,1.8314635890367453e-06,1.7851167047007448e-05,0.00016779757176711593,0.006167032913704772,5.547208420825687e-06,0.03160614969049532,0.017864629983537127,0.04721769865757707,0.04105517309456663
1,77824,597.8301311698783,False,19,40149_00000,2025-05-17_14-55-25,1747461325,6.84390926361084,112.8638596534729,1464251,localhost.localdomain,10.139.239.36,112.8638596534729,19,4.556465894650214,2.026259428897533e-05,4.556308763543882,0.5633739335957013,3.9832004055726684,0.0017008919001805765,0.0003830295827356167,4088,1,0.7049276909574534,1.0,2.3290547976440983e-05,61114,51.0,18.0,77824,0.00013909503468312323,0.09160310166660232,0.531231987258737,0.531231987258737,1,6.358525856521717e-05,4096,51.0,51.0,597.8301311698783,8,0,0,11.155555555555557,14.800000000000002,4096,0.00019400877495927578,5.724356941238055e-05,51.0,77824,4096,77824,51.0,0.0,0.022738017,0.00021175828,2627.6917,128.0,10.0,0.0003,1.0,0.009029534,245632,134148.0,19.0,-0.99864286,9.00136,0.0,4172928,0.007031250279396772,15705096,4172928,5441.887604761378,0.0,4096.0,245632,134148.0,242269637,0.0,0.1449364397618802,1.4922092603161805e-05,8.997980919911341e-05,9.263059564629471e-06,1.0033548343792324e-06,1.5651998605256527e-05,2.8910904566929633e-05,8.631104215283373e-06,3.0652850383629573e-06,1.785510424904104e-05,4.139545540609953e-06,1.8642411238082008e-06,1.7850448668748296e-05,0.0001677764741212398,0.0061933465848987715,5.544732957519466e-06,0.031742091719488295,0.017875404007737284,0.04728270275228443,0.04114702426934306
1,81920,611.4521299062097,False,20,40149_00000,2025-05-17_14-55-31,1747461331,6.691224575042725,119.55508422851562,1464251,localhost.localdomain,10.139.239.36,119.55508422851562,20,4.577768003514136,2.0145629068192273e-05,4.577610432058614,0.5663042320195326,4.0014531942177705,0.0017024849319024484,0.00036085222745896317,4093,1,0.7382526408701318,1.0,2.3253316278692132e-05,65207,51.0,19.0,81920,0.00013909503468312323,0.09257476424350547,0.5235080305565194,0.5235080305565194,1,6.306410887944041e-05,4096,51.0,51.0,611.4521299062097,8,0,0,11.09,14.800000000000002,4096,0.00019383417574480953,5.719300756737253e-05,51.0,81920,4096,81920,51.0,-1.1920929e-07,0.00039693154,0.00318235,2627.6914,128.0,10.0,0.0003,1.0,0.00031210337,245760,134148.0,20.0,-1.0008267,8.999195,0.0,4418688,0.003515625139698386,15722880,4418688,5445.269654767023,0.0,4096.0,245760,134148.0,257992517,0.0,0.14529192344709377,1.4906270715901404e-05,8.990928458434323e-05,9.250267075804829e-06,9.997774047840486e-07,1.5645347691206562e-05,2.8878013693233993e-05,8.627073928469445e-06,3.0618145105628584e-06,1.7844667491607726e-05,4.139230302916222e-06,1.8608974363891105e-06,1.784928203104711e-05,0.00016775459176989437,0.006220241172073257,5.542124974648583e-06,0.031877792167829,0.017886862938052462,0.04736605612323733,0.0412448994016154
1,86016,624.1058224239108,False,21,40149_00000,2025-05-17_14-55-38,1747461338,6.4674623012542725,126.0225465297699,1464251,localhost.localdomain,10.139.239.36,126.0225465297699,21,4.596622828159189,2.008233331730134e-05,4.596464249788545,0.5682917052784902,4.018202499205633,0.0017025925925488736,0.0003708031690621283,4096,1,0.770535214480369,1.0,2.2952860536849325e-05,69303,51.0,20.0,86016,0.00013909503468312323,0.09346988753304883,0.5177339275460586,0.5177339275460586,1,6.191633154456926e-05,4096,51.0,51.0,624.1058224239108,8,0,0,11.411111111111111,14.800000000000002,4096,0.00019126034391394507,5.6219026657169966e-05,51.0,86016,4096,86016,51.0,-1.1920929e-07,4.7026922e-05,4.0258266e-05,2627.6917,128.0,10.0,0.0003,1.0,3.3856533e-05,245760,134148.0,21.0,-1.000024,8.999977,0.0,4664448,0.001757812569849193,15728640,4664448,5448.859075012079,0.0,4096.0,245760,134148.0,273721157,0.0,0.14565555949032644,1.471707699724348e-05,8.884374249344222e-05,9.129283543878765e-06,9.83716575391702e-07,1.542887663927845e-05,2.853246392971268e-05,8.449040258593656e-06,3.0204784837765294e-06,1.7617242720090216e-05,4.0780283754632795e-06,1.8295857289717792e-06,1.784829027339473e-05,0.0001677386179228471,0.006247752156455679,5.5395036690571685e-06,0.032012874601036,0.01789891760105733,0.04745088601298981,0.04134884053691035
1,90112,605.4308715947612,False,22,40149_00000,2025-05-17_14-55-45,1747461345,6.7582831382751465,132.78082966804504,1464251,localhost.localdomain,10.139.239.36,132.78082966804504,22,4.618190196877308,1.9949630409695357e-05,4.618031411251105,0.5719960719956071,4.035945997163822,0.001703667376044945,0.00036686149542219937,4096,1,0.801293645854596,1.0,2.287462429555756e-05,73399,51.0,21.0,90112,0.00013909503468312323,0.09430788384296022,0.5135477529333576,0.5135477529333576,1,6.153146272591667e-05,4096,51.0,51.0,605.4308715947612,8,0,0,10.91,14.800000000000002,4096,0.00019074258477988235,5.6011152314629425e-05,51.0,90112,4096,90112,51.0,-1.1920929e-07,1.7396414e-05,1.4056072e-06,2627.6912,128.0,10.0,0.0003,1.0,1.1206176e-05,245760,134148.0,22.0,-1.0000014,8.999999,0.0,4910208,0.0008789062849245965,15728640,4910208,5452.651379886758,0.0,4096.0,245760,134148.0,289449797,0.0,0.14604446445185254,1.4678258968050477e-05,8.86193069029742e-05,9.110745372016929e-06,9.80949112069495e-07,1.5390335701555167e-05,2.8460347039957432e-05,8.41161850708266e-06,3.0140733610621166e-06,1.7569939581591747e-05,4.069561366409182e-06,1.8231443752125124e-06,1.7847179512059857e-05,0.00016772165399712535,0.006275897891933352,5.5367662843243935e-06,0.032164702802255314,0.017911686036097378,0.04753717429174159,0.04145846878765343
1,94208,615.1798528298639,False,23,40149_00000,2025-05-17_14-55-51,1747461351,6.651336193084717,139.43216586112976,1464251,localhost.localdomain,10.139.239.36,139.43216586112976,23,4.6384640167974585,1.983429423420675e-05,4.638304886607682,0.5745450659457078,4.053570390702998,0.0017027878823553725,0.0003691931524372194,4096,1,0.8309060550417053,1.0,2.2799936558069162e-05,77495,51.0,22.0,94208,0.00013909503468312323,0.09510612800531312,0.5105128586541102,0.5105128586541102,1,6.110976060019752e-05,4096,51.0,51.0,615.1798528298639,8,0,0,10.944444444444443,14.811111111111112,4096,0.00019008491352668085,5.573458409446753e-05,51.0,94208,4096,94208,51.0,0.0,4.378116e-06,-4.6698165e-07,2627.6917,128.0,10.0,0.0003,1.0,5.3518374e-06,245760,134148.0,23.0,-1.0000011,8.999999,0.0,5155968,0.0004394531424622983,15728640,5155968,5456.642152756443,0.0,4096.0,245760,134148.0,305178437,0.0,0.14645768505989776,1.4619413381475496e-05,8.835971664804485e-05,9.07853318253796e-06,9.767420236380792e-07,1.533987894926318e-05,2.837379506385917e-05,8.360618709986464e-06,3.002421427352997e-06,1.750533439122778e-05,4.049956214446025e-06,1.8151727398660178e-06,1.7846067430894393e-05,0.0001677036592841131,0.0063046264882783976,5.5339474998678735e-06,0.03233217123148972,0.017925155560470845,0.047625088674420155,0.04157385732003043
1,98304,615.8797932864669,False,24,40149_00000,2025-05-17_14-55-58,1747461358,6.6420738697052,146.07423973083496,1464251,localhost.localdomain,10.139.239.36,146.07423973083496,24,4.658458414749406,1.9706991413703134e-05,4.658299106350963,0.5782187241157117,4.069772248446775,0.0017026835235473712,0.0003662873314169701,4096,1,0.8594040986624896,1.0,2.265513357112705e-05,81591,51.0,23.0,98304,0.00013909503468312323,0.09584841504514204,0.5083126199799451,0.5083126199799451,1,6.0630833069492513e-05,4096,51.0,51.0,615.8797932864669,8,0,0,11.244444444444444,14.800000000000002,4096,0.0001889184036270688,5.53110231763368e-05,51.0,98304,4096,98304,51.0,-1.1920929e-07,2.1175058e-06,2.4673562e-07,2627.6912,128.0,10.0,0.0003,1.0,2.752184e-06,245760,134148.0,24.0,-1.0000001,9.0,0.0,5401728,0.00021972657123114914,15728640,5401728,5460.827045030744,0.0,4096.0,245760,134148.0,320907077,0.0,0.1468783529691296,1.452474057243039e-05,8.787895128469635e-05,9.026001200737236e-06,9.694163757632338e-07,1.5242029082784338e-05,2.820519288085631e-05,8.283135074922608e-06,2.9857353113327907e-06,1.7398463904850134e-05,4.0239481910746004e-06,1.8045531192635015e-06,1.7844851966360047e-05,0.0001676845578996248,0.006333955671814707,5.531017214848586e-06,0.03249844626375685,0.017939317639149698,0.04771453642371931,0.041695038877480474
1,102400,611.2022847840587,False,25,40149_00000,2025-05-17_14-56-05,1747461365,6.694269895553589,152.76850962638855,1464251,localhost.localdomain,10.139.239.36,152.76850962638855,25,4.678772024921713,1.9593081620559954e-05,4.678612339127757,0.5808974736036524,4.087289583822669,0.001703289838876404,0.00035932341052102856,4096,1,0.8867804742389723,1.0,2.279700397619956e-05,85687,51.0,24.0,102400,0.00013909503468312323,0.09657120860478621,0.5067174902067616,0.5067174902067616,1,6.089525474211598e-05,4096,51.0,51.0,611.2022847840587,8,0,0,11.0,14.800000000000002,4096,0.0001901925473769191,5.579524763234977e-05,51.0,102400,4096,102400,51.0,0.0,9.0264905e-07,1.4356316e-07,2627.6917,128.0,10.0,0.0003,1.0,1.2459967e-06,245760,134148.0,25.0,-1.0000001,9.0,0.0,5647488,0.00010986328561557457,15728640,5647488,5465.201775244283,0.0,4096.0,245760,134148.0,336635717,0.0,0.1473216817945761,1.4622244580278998e-05,8.83956015459092e-05,9.080680664162676e-06,9.793359879218383e-07,1.5357098782048014e-05,2.8375035084231478e-05,8.374221157688188e-06,3.0036066200950157e-06,1.751526840476672e-05,4.053126957768642e-06,1.8183421414929352e-06,1.7843431105619283e-05,0.00016766425147062415,0.006363930418825359,5.527940734819375e-06,0.03266379326565851,0.017954164688297723,0.04782078764875758,0.041821637410152504
1,106496,611.925479255727,False,26,40149_00000,2025-05-17_14-56-11,1747461371,6.6884446144104,159.45695424079895,1464251,localhost.localdomain,10.139.239.36,159.45695424079895,26,4.698805438332183,1.9474291089056535e-05,4.698645453046454,0.5838864577485117,4.104232953903687,0.0017059366002323646,0.000348393659805879,4096,1,0.9131121063480774,1.0,2.2932787078862246e-05,89783,51.0,25.0,106496,0.00013909503468312323,0.09732720640894724,0.5055610524879022,0.5055610524879022,1,6.133851661020561e-05,4096,51.0,51.0,611.925479255727,8,0,0,10.85,14.810000000000002,4096,0.00019150247113158025,5.634755912665151e-05,51.0,106496,4096,106496,51.0,-1.1920929e-07,3.6166463e-07,6.657229e-08,2627.6914,128.0,10.0,0.0003,1.0,5.282236e-07,245760,134148.0,26.0,-1.0000001,9.0,0.0,5893248,5.4931642807787284e-05,15728640,5893248,5469.76212814905,0.0,4096.0,245760,134148.0,352364357,0.0,0.1477876370379136,1.4700107064575736e-05,8.893915843024051e-05,9.139061015783868e-06,9.869849707970971e-07,1.5467903338797454e-05,2.854685711424907e-05,8.472229841142037e-06,3.023974800312788e-06,1.763870425658566e-05,4.084128741462844e-06,1.8368518271236272e-06,1.7841827075951435e-05,0.00016764241541175663,0.006394552368829567,5.524753384054703e-06,0.03282819093999385,0.017969713367696784,0.04794393522526172,0.041953547119787826
1,110592,602.2902446128471,False,27,40149_00000,2025-05-17_14-56-18,1747461378,6.7894508838653564,166.2464051246643,1464251,localhost.localdomain,10.139.239.36,166.2464051246643,27,4.719670554199171,1.9403778460547147e-05,4.719509979566859,0.5875446086519099,4.12131756059476,0.0017057654838955397,0.00037302161945262924,4096,1,0.9383874738874165,1.0,2.3033225506936063e-05,93879,51.0,26.0,110592,0.00013909503468312323,0.09809366655078552,0.5047226578819692,0.5047226578819692,1,6.267408384104121e-05,4096,51.0,51.0,602.2902446128471,8,0,0,11.4,14.800000000000002,4096,0.00019245617993803328,5.675319590250406e-05,51.0,110592,4096,110592,51.0,-1.1920929e-07,1.4134697e-07,2.756862e-08,2627.6914,128.0,10.0,0.0003,1.0,2.1771439e-07,245760,134148.0,27.0,-1.0000001,9.0,0.0,6139008,2.7465821403893642e-05,15728640,6139008,5474.503953818196,0.0,4096.0,245760,134148.0,368092997,0.0,0.14827547172981567,1.476230354830223e-05,8.930855757644082e-05,9.193261875175036e-06,9.930336052664824e-07,1.5548218504496707e-05,2.8683567567729827e-05,8.5468540849853e-06,3.041601148177896e-06,1.7728648430120704e-05,4.103180780719958e-06,1.8502838361484996e-06,1.784005878188836e-05,0.00016762275415536208,0.00642578085708937,5.521457687617281e-06,0.03299172248041623,0.017985909596146092,0.04808316318287585,0.042090831551786966
